artist_name,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,Hit
Masakatsu Takagi,The Day I Got The Sun,0.964,0.583,121160,0.0566,0.641,0.0591,-19.096,0.0412,89.933,0.338,0
Mashiro Ayano,Pixy Breath,0.132,0.518,270187,0.875,0,0.081,-4.866,0.0711,90.012,0.567,0
Mat Kearney,Fire & Rain,0.0984,0.602,230240,0.837,0.453,0.101,-9.342,0.0445,137.946,0.517,0
Matchbox Twenty,If You're Gone,0.427,0.544,274933,0.659,1.33E-06,0.126,-7.191,0.0298,109.933,0.361,1
Matchbox Twenty,Unwell,0.0456,0.442,237267,0.793,0,0.328,-5.152,0.0347,80.985,0.437,1
Matisyahu,Time Of Your Song,0.09,0.722,266280,0.776,2.40E-05,0.364,-7.339,0.0734,77.992,0.548,0
Matisyahu,Shine on You,0.0357,0.613,276048,0.915,7.85E-06,0.292,-5.163,0.0707,100.017,0.784,0
Matthew And The Atlas,Elijah - Acoustic Version,0.973,0.527,279680,0.161,0.0203,0.101,-13.971,0.0329,125.125,0.195,0
Mavado,Tie Yuh,0.256,0.671,182453,0.776,0,0.172,-4.801,0.0944,92.004,0.87,0
Max Richter,moth-like stars - Pt. 1,0.988,0.18,110368,0.00957,0.911,0.105,-42.872,0.0491,70.658,0.0355,0
Max Richter,Path 5 (delta),0.976,0.163,674160,0.0888,0.912,0.117,-24.673,0.0399,131.834,0.0381,0
Max Richter,moth-like stars - Pt. 13,0.792,0.17,189141,0.0828,0.852,0.112,-24.788,0.0415,77.941,0.0348,0
Maxwell,Pretty Wings - uncut,0.252,0.563,310520,0.402,2.07E-06,0.0886,-10.496,0.0668,115.561,0.2,1
MC Ceja,Ladrón,0.227,0.75,240212,0.736,0,0.133,-4.951,0.101,143.938,0.149,0
MC Ceja,Muerte Pt.3 MC Ceja,0.213,0.853,129395,0.834,0,0.0805,-5.684,0.409,96.1,0.558,0
MC5,Kick Out The Jams (Original Uncensored Version),0.0606,0.345,183824,0.811,0.0466,0.357,-11.948,0.0654,142.834,0.625,0
McCoy Tyner Trio,Blues Stride,0.977,0.553,215693,0.246,0.855,0.104,-14.47,0.0557,126.306,0.472,0
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),0.0242,0.589,223973,0.658,0,0.118,-5.288,0.203,77.521,0.251,1
Meghan Trainor,All About That Bass,0.0476,0.811,188754,0.879,1.91E-06,0.109,-3.724,0.0514,134.064,0.962,1
Meghan Trainor,Dear Future Husband,0.375,0.655,184227,0.782,0,0.317,-4.789,0.185,79.427,0.832,1
Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),0.429,0.574,222107,0.528,0,0.247,-7.224,0.035,71.997,0.464,1
Meghan Trainor,Lips Are Movin,0.0506,0.775,182667,0.825,1.03E-06,0.111,-5.402,0.0464,139.091,0.95,1
Memphis Bleek,Dear Summer,0.0901,0.561,173200,0.894,0,0.0881,-4.255,0.515,82.519,0.686,0
Mephiskapheles,Rank & File,0.0672,0.552,125519,0.774,0,0.105,-10.286,0.104,191.471,0.64,0
Mereba,Stay Tru,0.862,0.524,237853,0.364,8.25E-05,0.117,-11.715,0.082,150.077,0.339,0
Merle Haggard,A Place to Fall Apart,0.824,0.554,217000,0.158,7.74E-06,0.0891,-16.007,0.0327,71.57,0.266,0
MFSB,T.S.O.P. (The Sound of Philadelphia),0.149,0.707,222347,0.854,0.116,0.0987,-8.231,0.0286,114.021,0.96,0
MGMT,When You Die,0.0946,0.645,263880,0.938,0.0226,0.159,-4.557,0.0391,140.886,0.495,0
Michael Andrews,Carpathian Ridge,0.973,0.204,94720,0.0253,0.94,0.12,-24.085,0.0371,70.56,0.0365,0
Michael Bublé,Haven't Met You Yet,0.152,0.615,244587,0.733,0,0.109,-4.808,0.0335,122.58,0.796,1
Michael Franti & Spearhead,Say Hey (I Love You),0.04,0.757,236160,0.979,4.99E-06,0.15,-5.367,0.0713,93.015,0.947,1
Michael Ian Black,Guilty Pleasures,0.823,0.565,195134,0.605,0,0.701,-12.458,0.962,67.653,0.533,0
Michael Jackson,Love Never Felt so Good,0.132,0.775,246027,0.719,1.79E-06,0.0662,-6.212,0.0435,117.513,0.712,1
Michael W. Smith,Amazing Grace (My Chains Are Gone) [Live] - Edit,0.816,0.31,375173,0.493,7.07E-06,0.682,-9.781,0.0429,130.044,0.214,0
Michel Legrand,Les moulins de mon coeur,0.827,0.229,207987,0.146,0.000107,0.0896,-20.491,0.0424,81.055,0.272,0
Michelle Branch,All You Wanted,0.00466,0.499,217680,0.72,0.00303,0.122,-9.101,0.0286,96.103,0.652,1
Michelle Branch,Are You Happy Now?,0.0039,0.484,230760,0.827,0.00143,0.0876,-5.324,0.046,179.566,0.717,1
Miguel,Adorn,0.0543,0.625,193147,0.576,4.07E-05,0.187,-5.693,0.175,179.063,0.235,1
Miguel,Sure Thing,0.0275,0.684,195373,0.603,0.000311,0.191,-8.127,0.0989,81,0.504,1
MIKA,Sound Of An Orchestra,0.0842,0.644,178587,0.644,0,0.228,-4.729,0.0301,127.04,0.76,0
Mika Nakashima,Seppun,0.137,0.659,361173,0.542,1.25E-05,0.103,-7.548,0.0234,81.988,0.654,0
Mike Posner,Cooler Than Me,0.103,0.837,227840,0.515,0,0.233,-4.065,0.0793,129.001,0.769,1
Mike Posner,Please Don't Go,0.00296,0.699,196813,0.882,0.0544,0.13,-3.896,0.0311,120.016,0.657,1
Miles Davis,Airegin - RVG Remaster,0.796,0.572,297747,0.455,0.00105,0.421,-10.083,0.0362,120.554,0.796,0
Miley Cyrus,7 Things - Single Version,0.018,0.599,213453,0.893,0,0.0772,-4.404,0.0376,107.033,0.591,1
Miley Cyrus,Adore You,0.111,0.583,278747,0.655,3.57E-06,0.113,-5.407,0.0315,119.759,0.201,1
Miley Cyrus,Party In The U.S.A.,0.00124,0.454,202067,0.708,0.000181,0.0679,-4.526,0.0675,192.18,0.483,1
Miley Cyrus,See You Again,0.0137,0.685,190453,0.919,3.29E-05,0.114,-5.039,0.203,138.95,0.715,1
Miley Cyrus,We Can't Stop,0.00882,0.613,231240,0.622,0,0.37,-5.794,0.0334,80.003,0.484,1
Mili,Chocological,0.37,0.754,260597,0.54,2.92E-05,0.0887,-9.647,0.0283,134.018,0.679,0
mimimemeMIMI,Aoi Tori,0.0023,0.477,328613,0.939,0.000273,0.167,-2.931,0.055,162.997,0.685,0
MiMS,This Is Why I'm Hot,0.277,0.621,253707,0.6,0,0.495,-6.349,0.576,80.021,0.485,1
Miranda Lambert,Mama's Broken Heart,0.278,0.768,177773,0.809,0,0.139,-4.204,0.0616,111.989,0.748,1
Miranda Lambert,Somethin' Bad - (Duet with Carrie Underwood),0.0527,0.68,169587,0.888,2.82E-06,0.0575,-5.308,0.055,90.076,0.484,1
Miranda Lambert,The House That Built Me,0.575,0.515,236627,0.3,8.46E-06,0.115,-8.005,0.0289,81.12,0.206,1
Miranda Lambert,Airstream Song,0.0581,0.537,168293,0.631,0,0.269,-5.405,0.0306,134.111,0.511,0
Mirella Freni,La Bohème: Donde lieta uscì,0.987,0.276,202933,0.0524,4.62E-05,0.0737,-17.676,0.0411,88.241,0.037,0
Mischief Brew,Nevada City Serenade,0.604,0.283,249067,0.437,1.61E-06,0.0786,-11.581,0.0453,178.616,0.253,0
Mishka,Give Them Love,0.293,0.861,246719,0.605,0,0.115,-7.73,0.146,79.988,0.817,0
Missy Elliott,Get Ur Freak On,0.533,0.797,211120,0.75,0.108,0.095,-9.369,0.247,177.87,0.74,1
Missy Elliott,Gossip Folks (feat. Ludacris),0.362,0.707,234893,0.538,0,0.317,-5.264,0.505,121.732,0.439,1
Missy Elliott,Hot Boyz,0.289,0.749,215533,0.439,1.23E-06,0.165,-11.274,0.252,81.085,0.557,1
Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),0.0311,0.904,226864,0.813,0.00697,0.0471,-7.105,0.121,125.461,0.81,1
Missy Elliott,One Minute Man (feat. Ludacris),0.0266,0.622,252987,0.669,2.97E-06,0.152,-8.419,0.329,93.839,0.57,1
Missy Elliott,Work It,0.0778,0.884,263227,0.677,0,0.0732,-5.603,0.283,101.868,0.584,1
Mitch Hedberg,Smackie The Frog,0.449,0.592,170053,0.399,1.44E-05,0.197,-13.42,0.782,113.364,0.637,0
Mitski,Brand New City,0.049,0.482,132773,0.831,0,0.0824,-5.956,0.0583,148.121,0.659,0
MKTO,Classic,0.0384,0.72,175427,0.791,0,0.157,-4.689,0.124,102.071,0.756,1
Moby,South Side,0.0103,0.61,229733,0.723,0.0447,0.0748,-7.572,0.0422,97.147,0.45,1
Moby,Lie Down In Darkness,0.548,0.442,265520,0.655,0.0234,0.132,-6.892,0.0288,94.998,0.12,0
Mogul Music Inc.,The Bat,0.615,0.526,119771,0.375,6.42E-06,0.361,-12.404,0.0277,192.073,0.843,0
Moneybagg Yo,Have U Eva,0.283,0.803,189611,0.67,0,0.118,-3.643,0.309,138.065,0.466,0
Monica,So Gone,0.176,0.618,242773,0.552,0,0.252,-6.863,0.0981,81.975,0.586,1
Monica,U Should've Known Better,0.191,0.753,257787,0.516,0,0.275,-5.164,0.0308,122.019,0.826,1
Montell Jordan,Get It On Tonite,0.278,0.806,277413,0.494,4.69E-05,0.0633,-9.973,0.0786,99.003,0.861,1
Morcheeba,World Looking In,0.125,0.638,246613,0.835,0.329,0.1,-7.556,0.0687,172.102,0.779,0
Morphine,Mary Won't You Call My Name?,0.23,0.567,149240,0.62,0.0218,0.129,-11.506,0.0385,118.328,0.789,0
Movimiento Original,Chhile,0.38,0.851,259693,0.613,0,0.0775,-7.486,0.385,94.393,0.957,0
Mr. Carmack,Felt Nothing Today,0.0684,0.362,217226,0.671,0.627,0.085,-8.824,0.222,171.29,0.107,0
Mr. Probz,Waves - Robin Schulz Radio Edit,0.00821,0.829,208133,0.51,0.0014,0.0829,-9.334,0.0369,119.993,0.45,1
Mura Masa,What If I Go?,0.194,0.56,195467,0.533,1.40E-05,0.0919,-7.804,0.388,200.066,0.908,0
Murray Gold,Doctor Who XI (feat. The BBC National Orchestra of Wales),0.322,0.407,64600,0.908,0.885,0.362,-7.605,0.0662,143.111,0.418,0
Murray Gold,Melody Pond (feat. The BBC National Orchestra of Wales),0.973,0.172,156053,0.12,0.414,0.0959,-16.837,0.0319,88.574,0.0366,0
Musiq Soulchild,Halfcrazy - Album Version (Edited),0.428,0.488,254493,0.779,0,0.0511,-6.49,0.162,67.884,0.499,1
Mustard Plug,Not Again,0.0476,0.481,198893,0.922,8.67E-05,0.0336,-6.13,0.0689,163.233,0.772,0
MxPx,Aces Up,0.197,0.527,207646,0.475,0,0.138,-5.879,0.0274,158.079,0.352,0
MxPx,Set The Record Straight,0.0833,0.592,177360,0.891,0.0166,0.0815,-4.034,0.0362,105.728,0.656,0
MxPx,Today Is In My Way - Life In General Album Version,8.80E-05,0.329,186560,0.926,0.112,0.0996,-3.398,0.035,126.632,0.631,0
My Chemical Romance,Welcome to the Black Parade,0.000289,0.217,311107,0.905,0.00011,0.222,-4.103,0.0752,96.95,0.236,1
Mýa,Case Of The Ex (Whatcha Gonna Do),0.0565,0.78,236827,0.69,8.19E-05,0.0716,-4.958,0.0445,98.002,0.341,1
Mýa,My Love Is Like...Wo - Main Mix/Album Version,0.227,0.835,209490,0.678,6.44E-06,0.287,-6.458,0.124,132.868,0.708,1
Mystikal,Shake Ya Ass,0.0626,0.914,256973,0.607,0,0.0515,-5.658,0.32,98.054,0.666,1
MYTH & ROID,Crazy Scary Holy Fantasy,0.000215,0.525,199453,0.83,0,0.34,-6.134,0.051,105.155,0.35,0
Nahko and Medicine for the People,Black As Night,0.0351,0.656,434927,0.599,0,0.11,-6.639,0.0284,96.995,0.474,0
Nana Grizol,Cynicism,0.888,0.364,148227,0.0946,0.000765,0.102,-16.25,0.0307,101.085,0.22,0
Naoyuki Onda,A Day in Spring,0.97,0.372,228920,0.3,0.895,0.172,-10.882,0.0298,170.544,0.129,0
Nas,Oochie Wally - Remix,0.0564,0.64,297907,0.721,0.000842,0.774,-6.955,0.322,93.346,0.714,1
Natasha Bedingfield,Pocketful of Sunshine,0.191,0.721,202907,0.88,0,0.0769,-3.896,0.0454,110.021,0.655,1
Natasha Bedingfield,These Words,0.0322,0.734,216360,0.635,0,0.0808,-7.03,0.0816,96.99,0.931,1
Natasha Bedingfield,Unwritten,0.00577,0.706,259333,0.801,0,0.0822,-6.333,0.0399,100.013,0.63,1
NAV,Some Way,0.105,0.748,179773,0.723,0,0.0949,-6.213,0.347,154.966,0.35,0
Neil Rolnick,WakeUp,0.803,0.333,709000,0.255,0.000936,0.0772,-15.438,0.053,90.656,0.121,0
Ñejo,Bajo Retumbando,0.216,0.839,208260,0.707,0.0685,0.143,-6.177,0.283,170.016,0.472,0
Ñejo,Periódico de Ayer,0.13,0.729,226798,0.651,4.20E-05,0.14,-5.396,0.228,159.929,0.531,0
Ñejo,Mujeres y Chavos,0.00927,0.756,260707,0.795,0,0.701,-5.777,0.22,90.933,0.798,0
Nelly,Air Force Ones,0.087,0.777,304000,0.474,0,0.089,-10.211,0.316,164.123,0.63,1
Nelly,Country Grammar (Hot...),0.0139,0.867,286733,0.677,0,0.207,-6.678,0.116,162.804,0.525,1
Nelly,Dilemma,0.211,0.725,289173,0.534,2.91E-05,0.221,-8.364,0.167,168.119,0.621,1
Nelly,Grillz,0.0358,0.867,271160,0.504,0,0.307,-7.737,0.241,82.996,0.84,1
Nelly,Hot In Herre,0.218,0.965,228227,0.736,0,0.0595,-5.005,0.144,107.07,0.921,1
Nelly,Just A Dream - Main,0.0421,0.531,237800,0.752,0,0.12,-6.161,0.0305,89.917,0.103,1
Nelly,My Place - Album Version / Explicit,0.0722,0.602,336507,0.636,1.52E-06,0.106,-4.359,0.0511,163.158,0.585,1
Nelly,Ride Wit Me,0.0668,0.854,291782,0.692,0,0.247,-6.625,0.0479,101.865,0.753,1
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,0.176,0.662,293667,0.808,0,0.169,-4.749,0.271,87.644,0.909,1
Nelly,The Champ,0.24,0.553,189000,0.879,0,0.0976,-4.632,0.1,168.088,0.801,0
Nelly Furtado,I'm Like A Bird,0.147,0.616,243160,0.633,1.48E-06,0.288,-5.076,0.0383,89.644,0.58,1
Nelly Furtado,Promiscuous,0.05,0.813,242200,0.977,2.75E-05,0.147,-6.078,0.0476,114.316,0.842,1
Nelly Furtado,Say It Right,0.047,0.873,223520,0.869,0.000722,0.0463,-6.238,0.133,116.943,0.798,1
Neon Trees,Everybody Talks,0.00584,0.478,177280,0.915,0,0.386,-3.858,0.0652,154.955,0.703,1
Neutro Shorty,Infieles,0.177,0.769,252019,0.572,0,0.161,-8.426,0.168,140.016,0.289,0
New Boyz,Backseat (feat. The Cataracs & Dev),0.0693,0.595,224093,0.923,0,0.505,-3.449,0.144,125.029,0.782,1
Next,Wifey,0.067,0.829,243159,0.652,0,0.0812,-8.693,0.108,99.581,0.726,1
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),0.25,0.664,251627,0.661,0,0.511,-6.559,0.0337,124.917,0.269,1
Ne-Yo,Sexy Love,0.265,0.622,220853,0.503,0.000473,0.0596,-6.417,0.0433,93.984,0.58,1
Ne-Yo,She Knows,0.0262,0.706,214726,0.572,0,0.585,-5.799,0.0326,139.982,0.574,1
Ne-Yo,So Sick,0.273,0.699,207187,0.592,0,0.202,-8.298,0.262,94.933,0.589,1
Ne-Yo,When You're Mad,0.304,0.654,222000,0.564,0,0.107,-7.186,0.235,86.948,0.451,1
Ne-Yo,ON UR MIND,0.00985,0.481,202253,0.591,3.29E-06,0.136,-4.738,0.0682,116.903,0.41,0
Nicholas Hooper,The Sacking of Trelawny,0.729,0.0893,133440,0.0582,0.905,0.175,-24.974,0.0562,86.438,0.0289,0
Nick Colionne,C-Ray,0.752,0.724,233893,0.471,0.813,0.107,-10.009,0.028,115.982,0.704,0
Nick Glennie-Smith,Greatest Mystery Of Life,0.0382,0.221,109000,0.171,0.826,0.378,-18.55,0.0401,62.277,0.0485,0
Nick Jonas,Chains,0.0151,0.589,203107,0.611,0,0.0757,-5.881,0.0459,76.006,0.121,1
Nick Jonas,Jealous,0.013,0.7,223107,0.701,0,0.461,-3.834,0.161,93.012,0.38,1
Nickelback,Far Away,0.000696,0.518,238173,0.797,0,0.107,-5.153,0.0309,132.915,0.293,1
Nickelback,Gotta Be Somebody,0.000354,0.536,252653,0.89,0.00165,0.133,-5.222,0.0601,115.998,0.205,1
Nickelback,How You Remind Me,0.00135,0.446,223840,0.764,0,0.099,-5.042,0.033,172.094,0.543,1
Nickelback,If Everyone Cared,0.000273,0.522,215106,0.874,0.00579,0.261,-4.392,0.0362,132.018,0.196,1
Nickelback,If Today Was Your Last Day,8.67E-05,0.485,249067,0.911,0,0.092,-5.749,0.0355,89.956,0.568,1
Nickelback,Photograph,0.000932,0.513,258920,0.877,0.000163,0.136,-3.756,0.0292,145.919,0.389,1
Nickelback,Rockstar,0.0459,0.616,252040,0.91,0,0.343,-3.004,0.0386,144.073,0.693,1
Nickelback,Savin' Me,0.000731,0.441,219320,0.815,0,0.414,-4.088,0.0276,164.021,0.522,1
Nicki Minaj,Anaconda,0.0668,0.964,260240,0.605,7.78E-06,0.214,-6.223,0.179,129.994,0.646,1
Nicki Minaj,Moment 4 Life,0.406,0.68,279307,0.882,0,0.241,-3.883,0.236,97.943,0.386,1
Nicki Minaj,Pound The Alarm,0.0403,0.728,205640,0.858,4.26E-06,0.0241,-3.686,0.0609,125.054,0.591,1
Nicki Minaj,Starships,0.135,0.747,210627,0.716,0,0.251,-2.457,0.075,125.008,0.751,1
Nicki Minaj,Super Bass,0.269,0.72,200013,0.861,5.11E-06,0.601,-4.339,0.209,126.991,0.669,1
Nicki Minaj,Truffle Butter,0.0525,0.896,219227,0.672,3.14E-05,0.12,-6.875,0.0479,105.098,0.523,1
Nicky Jam,El Perdón,0.446,0.628,205907,0.69,0,0.112,-5.828,0.0511,179.911,0.662,1
Nico & Vinz,Am I Wrong,0.162,0.725,247520,0.68,2.13E-06,0.158,-5.465,0.0306,119.939,0.76,1
Nicola Porpora,Porpora: Semiramide regina dell'Assiria: Come nave in ria tempesta,0.945,0.397,314000,0.221,0.000184,0.044,-17.021,0.049,136.584,0.439,0
Night Lovell,Trees of the Valley,0.0314,0.642,188389,0.556,0.00438,0.0734,-9.31,0.0989,157.476,0.0671,0
Night Lovell,MURDER RATE,0.407,0.845,140571,0.777,0,0.155,-5.435,0.17,140.045,0.756,0
Nightmare,Morpho,0.104,0.548,351893,0.91,8.51E-06,0.0471,-5.525,0.0564,145.055,0.693,0
Nightmares On Wax,Back To Nature,0.594,0.676,455907,0.437,0.214,0.19,-12.64,0.156,74.484,0.468,0
Nina Simone,Be My Husband - Live In New York/1965,0.808,0.582,200667,0.36,0,0.0504,-12.537,0.172,80.424,0.382,0
Nina Sky,Move Ya Body,0.0234,0.876,232000,0.71,0.000161,0.0573,-6.446,0.0446,121.072,0.828,1
Nivea,Don't Mess With My Man,0.114,0.879,213227,0.73,0,0.241,-4.369,0.164,99.925,0.885,1
Nivhek,After its own death: Side A,0.917,0.101,1001299,0.23,0.932,0.0943,-19.574,0.0428,66.892,0.0349,0
No Cash,Homelife Is A Drag,1.80E-05,0.496,310120,0.633,0.582,0.0478,-7.648,0.0421,113.315,0.474,0
No Doubt,Hella Good,0.0188,0.783,242253,0.684,0.015,0.0851,-4.076,0.0346,115.141,0.822,1
No Doubt,Hey Baby,0.064,0.599,207040,0.877,0,0.234,-3.45,0.226,187.305,0.79,1
No Doubt,It's My Life,0.00368,0.597,225867,0.762,0.00117,0.325,-4.431,0.0302,126.325,0.794,1
No Doubt,Underneath It All - Acoustic Live - German Radio,0.838,0.665,226867,0.253,0,0.168,-7.326,0.0505,142.252,0.477,1
No Use For A Name,Why Doesn't Anybody Like Me,0.0056,0.353,187667,0.909,0,0.348,-5.315,0.0543,173.232,0.682,0
Nobuo Uematsu,City Under Siege,0.0563,0.449,143467,0.52,0.787,0.242,-10.087,0.0431,120.075,0.284,0
Nobuo Uematsu,Light of Destiny,0.987,0.528,175933,0.126,0.862,0.148,-16.798,0.037,65.084,0.27,0
Nobuo Uematsu,Begin Mission,0.779,0.208,208107,0.531,0.922,0.14,-7.772,0.0335,135.836,0.0995,0
Nobuo Uematsu,Auron's Theme,0.0467,0.685,164400,0.689,0.947,0.133,-9.221,0.0337,130.003,0.766,0
Nobuo Uematsu,"In Search of the Man in Black: Music Box Version (From ""Final Fantasy VII"")",0.992,0.556,181248,0.0334,0.823,0.0893,-32.64,0.0512,112.896,0.615,0
Nobuo Uematsu,Tidus's Theme,0.714,0.436,213800,0.325,0.96,0.058,-13.206,0.0312,163.988,0.224,0
Nobuo Uematsu,Steal the Tiny Bronco!,0.84,0.504,76400,0.403,0.928,0.235,-11.853,0.0362,145.751,0.577,0
NOFX,Together on the Sand,0.483,0.591,93236,0.676,1.38E-06,0.282,-9.845,0.125,86.355,0.437,0
Norah Jones,Don't Miss You At All,0.991,0.414,186933,0.0142,2.72E-05,0.114,-17.802,0.0504,88.779,0.228,0
Nothing But Thieves,Graveyard Whistling,0.0972,0.547,232360,0.53,0.00772,0.106,-7.344,0.0389,141.954,0.303,0
NSYNC,Bye Bye Bye,0.031,0.61,200400,0.926,0.0012,0.0821,-4.843,0.0479,172.638,0.861,1
Nursery Rhymes and Kids Songs,Goosey Goosey Gander (Wurlitzer),0.995,0.544,118880,0.395,0.951,0.0906,-24.145,0.0556,199.891,1,0
Nusrat Fateh Ali Khan,"Mere Rashke Qamar (From ""Baadshaho"")",0.404,0.718,220382,0.83,2.50E-05,0.124,-5.488,0.0505,105.012,0.771,0
O.A.R.,Love and Memories,0.00012,0.652,207493,0.707,2.64E-06,0.485,-4.552,0.0297,121.998,0.655,0
O.T. Genasis,CoCo,0.00215,0.886,239574,0.628,1.15E-05,0.31,-5.949,0.131,119.906,0.178,1
Of Monsters and Men,Little Talks,0.0215,0.46,266600,0.786,0,0.133,-5.238,0.038,103.192,0.408,1
Oi Va Voi,Ladino Song,0.242,0.571,252733,0.523,0.0211,0.292,-9.051,0.0272,92.002,0.418,0
Ólafur Arnalds,brot,0.961,0.11,174400,0.127,0.967,0.28,-21.969,0.0537,176.533,0.0373,0
Old Dominion,A Girl Is a Gun,0.3,0.561,174480,0.901,0,0.475,-4.782,0.0687,168.128,0.966,0
Old Town School of Folk Music,Alluette,0.794,0.755,94600,0.113,0,0.0867,-11.625,0.148,128.225,0.737,0
Olivia Holt,Had Me @ Hello,0.0113,0.639,189520,0.883,7.85E-05,0.138,-4.039,0.049,130.02,0.54,0
Olly Murs,Troublemaker (feat. Flo Rida),0.02,0.761,185200,0.856,0,0.149,-3.65,0.0731,106.009,0.967,1
Omarion,Ice Box,0.189,0.775,256427,0.731,0,0.129,-5.446,0.134,131.105,0.821,1
Omarion,O,0.081,0.742,280707,0.515,0,0.194,-6.265,0.0405,120.086,0.587,1
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),0.0697,0.733,226581,0.676,0,0.208,-5.655,0.0432,97.448,0.701,1
OMI,Cheerleader,0.199,0.864,174733,0.719,0,0.182,-5.047,0.031,100.008,0.943,1
One Direction,Best Song Ever,0.0227,0.652,200107,0.877,0,0.0789,-2.986,0.0465,118.491,0.486,1
One Direction,Drag Me Down,0.109,0.73,192120,0.703,0,0.0657,-5.672,0.0369,138.113,0.595,1
One Direction,Night Changes,0.859,0.672,226600,0.52,0,0.115,-7.747,0.0353,120.001,0.37,1
One Direction,Story of My Life,0.225,0.6,245493,0.663,0,0.119,-5.802,0.0477,121.07,0.286,1
One Direction,What Makes You Beautiful,0.00761,0.729,198053,0.771,0,0.087,-2.451,0.0725,125.011,0.873,1
OneRepublic,All The Right Moves,0.284,0.53,238000,0.95,1.01E-05,0.211,-3.526,0.0503,146.035,0.733,1
OneRepublic,Counting Stars,0.0654,0.664,257840,0.705,0,0.115,-4.972,0.0382,122.017,0.477,1
OneRepublic,Love Runs Out,0.167,0.719,224227,0.935,0,0.0973,-3.752,0.0589,120.022,0.738,1
OneRepublic,Secrets,0.098,0.515,224693,0.767,0,0.121,-6.199,0.0352,148.024,0.38,1
OneRepublic,Stop And Stare,0.0593,0.49,223853,0.849,0,0.082,-4.234,0.035,92.494,0.303,1
OutKast,Hey Ya!,0.0644,0.715,239240,0.97,0.000156,0.205,-2.206,0.0648,79.504,0.963,1
OutKast,Ms. Jackson,0.142,0.843,270507,0.805,0,0.0771,-5.946,0.269,94.946,0.615,1
OutKast,"So Fresh, So Clean",0.0278,0.725,240027,0.64,0,0.099,-7.905,0.332,166.029,0.915,1
OutKast,The Way You Move (feat. Sleepy Brown) - Club Mix,0.126,0.871,234000,0.597,0.000115,0.0638,-4.932,0.0464,125.999,0.635,1
Owl City,Good Time,0.0314,0.559,205933,0.882,1.71E-05,0.605,-4.281,0.157,126.064,0.634,1
OxT,GO CRY GO,0.0134,0.491,219160,0.979,0,0.32,-3.197,0.0981,101.03,0.399,0
P!nk,Don't Let Me Get Me - Radio Edit,0.00264,0.544,210627,0.849,0,0.0371,-4.778,0.094,98.376,0.589,1
P!nk,Get the Party Started,0.00127,0.806,191667,0.902,0,0.212,-3.387,0.0475,128.943,0.961,1
P!nk,Just Give Me a Reason (feat. Nate Ruess),0.346,0.778,242733,0.547,0.000302,0.132,-7.273,0.0489,95.002,0.441,1
P!nk,Just Like a Pill,0.000106,0.686,237040,0.782,0,0.0961,-4.653,0.0277,101.986,0.247,1
P!nk,Please Don't Leave Me,0.00971,0.591,231560,0.841,0,0.262,-4.498,0.0375,138.037,0.751,1
P!nk,Raise Your Glass,0.00629,0.7,203333,0.695,0,0.0319,-4.973,0.0897,122.028,0.633,1
P!nk,Stupid Girls,0.000795,0.686,196173,0.883,0.00131,0.0666,-5.055,0.061,100.035,0.581,1
P!nk,There You Go,0.085,0.829,202707,0.86,0,0.0412,-6.381,0.0845,107.91,0.669,1
P!nk,Try,0.00141,0.673,247907,0.629,0,0.0944,-7.072,0.0299,103.998,0.551,1
P!nk,U + Ur Hand,0.00125,0.706,214387,0.889,0,0.033,-3.692,0.0556,141.025,0.882,1
P!nk,Who Knew,0.00559,0.691,208493,0.749,0,0.0762,-4.567,0.0274,140.014,0.473,1
Palace,Heaven Up There,0.149,0.403,439000,0.389,0.109,0.106,-9.798,0.0376,138.036,0.169,0
Panic! At The Disco,I Write Sins Not Tragedies,0.0938,0.567,187613,0.795,0,0.114,-4.985,0.134,170.06,0.635,1
Papa Roach,Scars,0.0948,0.384,208186,0.921,0,0.168,-3.334,0.055,89.922,0.471,1
Paramore,Ain't It Fun,0.154,0.61,296520,0.893,4.41E-05,0.021,-3.681,0.0921,104.031,0.673,1
Paramore,Still Into You,0.0098,0.602,216013,0.923,0,0.0561,-3.763,0.044,136.01,0.765,1
Paramore,The Only Exception,0.144,0.452,267653,0.563,0,0.143,-6.607,0.0272,137.715,0.209,1
Parkway Drive,Idols and Anchors,4.41E-05,0.359,228227,0.945,0.00084,0.181,-3.401,0.0794,157.937,0.307,0
Party Favor,Bap U - Not Sorry Remix,0.0733,0.608,240172,0.944,0.000782,0.267,-2.739,0.187,173.981,0.157,0
Passion,Step Into The Light - Live From Passion 2019,0.0513,0.315,348600,0.513,2.84E-05,0.704,-9.971,0.0441,143.741,0.135,0
Pat Benatar,Shadows Of The Night,0.29,0.522,261560,0.682,1.23E-05,0.339,-10.183,0.0344,111.902,0.529,0
Patton Oswalt,America the Retarded Trust-Fund Kid,0.793,0.636,54467,0.576,0,0.811,-11.745,0.95,120.034,0.633,0
